student_id,payment_amount,refund_requested,discount_used
S4290,0,0,0
S4291,300,0,0
S4292,200,0,0
S4293,200,0,1
S4294,200,0,0
S4295,300,0,1
S4296,200,0,0
S4297,200,0,0
S4298,200,1,0
S4299,200,0,1
S4300,100,0,0
S4301,300,1,1
S4302,100,0,0
S4303,0,0,0
S4304,300,0,1
S4305,200,0,0
S4306,200,0,0
S4307,200,0,0
S4308,300,0,1
S4309,200,0,0
S4310,0,0,0
S4311,200,0,0
S4312,300,0,0
S4313,300,0,0
S4314,0,0,0
S4315,0,0,0
S4316,200,0,0
S4317,300,0,0
S4318,200,0,0
S4319,200,0,0
S4320,200,0,0
S4321,0,0,0
S4322,200,0,0
S4323,100,0,1
S4324,0,0,0
S4325,300,0,1
S4326,100,0,0
S4327,0,0,0
S4328,300,0,1
S4329,0,0,0
S4330,0,0,0
S4331,200,0,1
S4332,100,0,0
S4333,0,0,0
S4334,100,0,0
S4335,200,1,0
S4336,100,0,1
S4337,100,0,0
S4338,0,0,0
S4339,100,0,0
S4340,200,0,0
S4341,100,0,0
S4342,100,0,0
S4343,100,0,1
S4344,0,0,0
S4345,200,0,1
S4346,200,0,0
S4347,200,0,0
S4348,300,1,0
S4349,0,0,0
S4350,0,0,0
S4351,300,0,0
S4352,200,0,0
S4353,300,0,0
S4354,300,0,1
S4355,200,0,0
S4356,200,0,0
S4357,300,0,0
S4358,300,0,0
S4359,0,0,0
S4360,100,0,0
S4361,200,0,0
S4362,200,0,0
S4363,200,0,1
S4364,300,0,0
S4365,200,1,0
S4366,200,0,0
S4367,0,0,0
S4368,200,0,0
S4369,300,0,0
S4370,100,0,0
S4371,0,0,0
S4372,300,0,0
S4373,200,0,1
S4374,100,0,0
S4375,200,0,0
S4376,100,0,0
S4377,300,0,1
S4378,300,0,0
S4379,300,0,0
S4380,0,0,0
S4381,0,0,0
S4382,100,0,0
S4383,200,0,1
S4384,100,0,1
S4385,0,0,0
S4386,100,0,1
S4387,100,0,0
S4388,0,0,0
S4389,300,0,0
S4390,0,0,0
S4391,100,0,0
S4392,200,0,0
S4393,300,0,0
S4394,200,0,0
S4395,300,0,0
S4396,200,0,1
S4397,100,0,0
S4398,300,0,1
S4399,200,0,0
S4400,0,0,0
S4401,300,0,0
S4402,100,0,0
S4403,300,0,0
S4404,0,0,0
S4405,300,0,0
S4406,0,0,0
S4407,300,0,0
S4408,100,0,1
S4409,0,0,0
S4410,0,0,0
S4411,0,0,0
S4412,300,0,0
S4413,0,0,0
S4414,0,0,0
S4415,0,0,0
S4416,300,0,0
S4417,0,0,0
S4418,0,0,0
S4419,300,0,1
S4420,300,0,0
S4421,0,0,0
S4422,200,0,0
S4423,300,0,1
S4424,200,0,0
S4425,100,0,0
S4426,300,0,0
S4427,0,0,0
S4428,0,0,0
S4429,100,0,0
S4430,300,0,1
S4431,300,0,1
S4432,300,0,0
S4433,100,0,0
S4434,300,0,0
S4435,100,0,0
S4436,200,0,1
S4437,100,0,0
S4438,100,0,0
S4439,0,0,0
S4440,300,0,0
S4441,100,0,0
S4442,0,0,0
S4443,300,0,0
S4444,0,0,0
S4445,0,0,0
S4446,200,0,1
S4447,300,0,0
S4448,100,0,1
S4449,300,0,0
S4450,100,0,1
S4451,300,0,1
S4452,100,0,0
S4453,300,0,1
S4454,0,0,0
S4455,100,0,0
S4456,300,0,0
S4457,200,0,0
S4458,300,0,0
S4459,200,0,1
S4460,100,0,1
S4461,200,0,1
S4462,200,0,0
S4463,300,0,0
S4464,200,0,0
S4465,300,0,0
S4466,100,0,0
S4467,100,0,0
S4468,0,0,0
S4469,300,0,0
S4470,200,0,1
S4471,200,0,0
S4472,300,0,1
S4473,0,0,0
S4474,200,0,0
S4475,0,0,0
S4476,0,0,0
S4477,100,0,0
S4478,300,0,0
S4479,200,0,0
S4480,100,0,0
S4481,100,0,1
S4482,200,0,1
S4483,300,0,0
S4484,100,0,1
S4485,100,0,0
S4486,200,0,0
S4487,100,0,0
S4488,100,0,0
S4489,100,0,0
S4490,300,0,1
S4491,300,0,1
S4492,200,0,1
S4493,100,0,1
S4494,300,0,0
S4495,0,0,0
S4496,200,0,1
S4497,300,0,0
S4498,100,0,0
S4499,300,0,0
S4500,0,0,0
S4501,200,0,1
S4502,100,0,1
S4503,300,0,1
S4504,300,0,0
S4505,200,0,0
S4506,200,0,0
S4507,0,0,0
S4508,100,0,0
S4509,300,0,1
S4510,300,0,0
S4511,300,0,0
S4512,100,0,1
S4513,300,0,0
S4514,300,0,0
S4515,200,0,0
S4516,300,0,0
S4517,0,0,0
S4518,0,0,0
S4519,200,0,1
S4520,200,0,1
S4521,300,0,0
S4522,100,0,0
S4523,0,0,0
S4524,0,0,0
S4525,300,0,1
S4526,200,0,1
S4527,300,0,0
S4528,300,0,1
S4529,0,0,0
S4530,200,0,1
S4531,300,0,0
S4532,300,0,1
S4533,100,0,0
S4534,200,0,1
S4535,0,0,0
S4536,0,0,0
S4537,300,0,1
S4538,200,0,1
S4539,200,0,0
S4540,0,0,0
S4541,100,0,0
S4542,300,0,1
S4543,100,0,0
S4544,200,0,0
S4545,200,0,0
S4546,100,0,0
S4547,100,0,1
S4548,100,0,1
S4549,100,0,0
S4550,0,0,0
S4551,200,0,0
S4552,200,0,0
S4553,300,0,0
S4554,300,0,0
S4555,0,0,0
S4556,100,0,0
S4557,100,0,0
S4558,0,0,0
S4559,200,0,0
S4560,0,0,0
S4561,300,0,0
S4562,200,0,1
S4563,100,0,0
S4564,0,0,0
S4565,100,0,0
S4566,0,0,0
S4567,100,0,1
S4568,300,0,0
S4569,0,0,0
S4570,100,0,1
S4571,0,0,0
S4572,300,0,0
S4573,300,0,0
S4574,300,0,1
S4575,100,0,0
S4576,0,0,0
S4577,0,0,0
S4578,300,0,0
S4579,0,0,0
S4580,300,0,0
S4581,300,0,0
S4582,100,0,0
S4583,100,1,1
S4584,200,0,1
S4585,300,0,0
S4586,100,0,0
S4587,0,0,0
S4588,0,0,0
S4589,100,0,0
S4590,300,0,0
S4591,0,0,0
S4592,300,0,0
S4593,100,0,1
S4594,100,0,0
S4595,200,0,0
S4596,0,0,0
S4597,0,0,0
S4598,100,0,0
S4599,0,0,0
S4600,100,0,0
S4601,200,0,1
S4602,200,0,1
S4603,200,0,0
S4604,200,0,0
S4605,200,0,0
S4606,200,0,0
S4607,300,0,1
S4608,300,0,0
S4609,0,0,0
S4610,0,0,0
S4611,100,0,0
S4612,100,0,0
S4613,0,0,0
S4614,300,0,1
S4615,200,0,0
S4616,300,0,1
S4617,300,0,0
S4618,200,0,1
S4619,200,0,1
S4620,100,0,0
S4621,200,0,0
S4622,200,0,0
S4623,300,0,0
S4624,0,0,0
S4625,0,0,0
S4626,0,0,0
S4627,100,0,1
S4628,200,0,1
S4629,200,0,0
S4630,200,0,1
S4631,0,0,0
S4632,100,0,0
S4633,0,0,0
S4634,100,0,0
S4635,200,0,0
S4636,100,0,0
S4637,0,0,0
S4638,200,0,0
S4639,300,0,0
S4640,100,0,0
S4641,200,0,0
S4642,200,0,0
S4643,200,0,0
S4644,300,0,0
S4645,300,0,0
S4646,200,0,1
S4647,100,0,0
S4648,0,0,0
S4649,300,0,0
S4650,0,0,0
S4651,300,0,1
S4652,100,0,0
S4653,200,0,1
S4654,0,0,0
S4655,300,1,0
S4656,200,0,0
S4657,200,0,0
S4658,300,0,0
S4659,0,0,0
S4660,100,1,0
S4661,100,0,0
S4662,300,0,0
S4663,0,0,0
S4664,200,0,0
S4665,100,0,0
S4666,200,0,0
S4667,300,0,0
S4668,300,0,0
S4669,200,0,1
S4670,100,0,0
S4671,300,0,0
S4672,100,0,1
S4673,0,0,0
S4674,100,0,0
S4675,100,0,0
S4676,100,0,1
S4677,100,0,0
S4678,100,0,1
S4679,200,0,0
S4680,0,0,0
S4681,200,0,1
S4682,100,0,0
S4683,0,0,0
S4684,100,0,1
S4685,100,0,1
S4686,0,0,0
S4687,200,0,0
S4688,300,0,0
S4689,100,0,0
S4690,300,0,0
S4691,200,0,0
S4692,200,0,0
S4693,200,0,1
S4694,0,0,0
S4695,300,0,0
S4696,200,0,0
S4697,300,0,1
S4698,300,0,0
S4699,0,0,0
S4700,100,0,0
S4701,100,0,1
S4702,100,0,0
S4703,100,0,0
S4704,200,0,0
S4705,0,0,0
S4706,100,0,1
S4707,200,0,1
S4708,100,0,0
S4709,0,0,0
S4710,0,0,0
S4711,0,0,0
S4712,300,0,0
S4713,300,0,0
S4714,200,0,0
S4715,100,0,0
S4716,200,0,1
S4717,100,0,0
S4718,100,0,1
S4719,0,0,0
S4720,0,0,0
S4721,200,0,0
S4722,200,0,0
S4723,0,0,0
S4724,100,0,0
S4725,0,0,0
S4726,0,0,0
S4727,200,1,0
S4728,200,0,0
S4729,300,0,0
S4730,0,0,0
S4731,0,0,0
S4732,100,0,0
S4733,0,0,0
S4734,100,0,0
S4735,200,0,1
S4736,300,0,0
S4737,0,0,0
S4738,100,0,0
S4739,100,0,0
S4740,0,0,0
S4741,100,0,0
S4742,200,0,1
S4743,100,0,0
S4744,200,0,0
S4745,0,0,0
S4746,0,0,0
S4747,300,0,0
S4748,300,0,0
S4749,200,0,0
S4750,100,0,0
S4751,0,0,0
S4752,300,0,0
S4753,0,0,0
S4754,0,0,0
S4755,100,0,1
S4756,200,0,0
S4757,300,0,1
S4758,200,0,0
S4759,300,0,0
S4760,200,0,0
S4761,200,0,0
S4762,300,0,1
S4763,100,0,1
S4764,0,0,0
S4765,100,0,0
S4766,100,0,0
S4767,100,0,0
S4768,300,1,1
S4769,200,0,1
S4770,100,0,0
S4771,100,0,1
S4772,200,0,0
S4773,0,0,0
S4774,0,0,0
S4775,0,0,0
S4776,100,0,0
S4777,100,1,1
S4778,300,0,0
S4779,100,0,1
S4780,0,0,0
S4781,100,0,0
S4782,0,0,0
S4783,300,0,0
S4784,0,0,0
S4785,0,0,0
S4786,0,0,0
S4787,0,0,0
S4788,200,0,0
S4789,300,0,0
S4790,0,0,0
S4791,200,0,1
S4792,200,0,0
S4793,100,0,1
S4794,100,0,1
S4795,0,0,0
S4796,0,0,0
S4797,200,0,1
S4798,0,0,0
S4799,100,0,1
S4800,100,0,0
S4801,200,0,1
S4802,100,0,1
S4803,200,0,0
S4804,200,0,0
S4805,100,0,1
S4806,100,0,0
S4807,0,0,0
S4808,300,0,1
S4809,200,0,0
S4810,300,0,0
S4811,100,0,0
S4812,200,0,0
S4813,300,1,0
S4814,0,0,0
S4815,300,0,0
S4816,300,0,1
S4817,0,0,0
S4818,300,0,0
S4819,200,0,1
S4820,100,0,0
S4821,200,0,0
S4822,300,0,0
S4823,100,0,1
S4824,0,0,0
S4825,100,0,0
S4826,100,0,0
S4827,0,0,0
S4828,100,0,0
S4829,300,0,0
S4830,300,0,0
S4831,200,0,1
S4832,100,0,0
S4833,0,0,0
S4834,100,0,0
S4835,0,0,0
S4836,100,0,0
S4837,300,0,1
S4838,300,0,0
S4839,100,0,0
S4840,100,1,0
S4841,0,0,0
S4842,300,0,0
S4843,100,0,0
S4844,200,0,0
S4845,0,0,0
S4846,200,0,1
S4847,200,0,0
S4848,0,0,0
S4849,100,1,1
S4850,100,0,0
S4851,0,0,0
S4852,100,0,0
S4853,0,0,0
S4854,200,0,0
S4855,200,0,0
S4856,100,0,0
S4857,300,0,1
S4858,300,0,0
S4859,100,0,0
S4860,300,0,0
S4861,300,0,0
S4862,100,0,0
S4863,200,0,0
S4864,100,0,1
S4865,100,0,0
S4866,300,0,1
S4867,0,0,0
S4868,0,0,0
S4869,0,0,0
S4870,100,0,0
S4871,100,0,1
S4872,200,0,0
S4873,0,0,0
S4874,100,0,0
S4875,0,0,0
S4876,200,0,1
S4877,300,0,0
S4878,0,0,0
S4879,300,0,0
S4880,200,0,0
S4881,300,0,0
S4882,300,0,1
S4883,200,0,1
S4884,100,1,0
S4885,100,0,0
S4886,0,0,0
S4887,100,0,0
S4888,200,0,1
S4889,200,0,1
S4890,0,0,0
S4891,300,0,0
S4892,100,0,1
S4893,100,0,0
S4894,0,0,0
S4895,300,0,0
S4896,200,0,0
S4897,300,1,1
S4898,200,0,0
S4899,0,0,0
S4900,0,0,0
S4901,0,0,0
S4902,0,0,0
S4903,300,0,0
S4904,0,0,0
S4905,300,0,0
S4906,200,0,0
S4907,300,0,1
S4908,100,0,1
S4909,100,0,0
S4910,300,1,0
S4911,300,0,0
S4912,200,0,0
S4913,200,0,1
S4914,300,1,0
S4915,100,0,0
S4916,200,0,0
S4917,200,0,0
S4918,300,0,0
S4919,200,0,0
S4920,300,0,0
S4921,100,0,0
S4922,100,0,1
S4923,100,1,0
S4924,0,0,0
S4925,100,0,0
S4926,300,0,0
S4927,0,0,0
S4928,200,0,0
S4929,0,0,0
S4930,0,0,0
S4931,300,0,0
S4932,300,1,0
S4933,0,0,0
S4934,0,0,0
S4935,0,0,0
S4936,100,0,1
S4937,0,0,0
S4938,200,0,0
S4939,100,0,0
S4940,300,0,0
S4941,200,0,0
S4942,200,0,0
S4943,300,0,1
S4944,100,0,1
S4945,0,0,0
S4946,100,0,0
S4947,100,0,0
S4948,0,0,0
S4949,200,0,0
S4950,100,0,0
S4951,100,0,0
S4952,200,0,0
S4953,300,0,0
S4954,100,0,1
S4955,100,0,0
S4956,100,0,1
S4957,0,0,0
S4958,100,0,0
S4959,300,0,0
S4960,200,1,1
S4961,100,0,0
S4962,300,1,1
S4963,200,0,0
S4964,0,0,0
S4965,300,0,0
S4966,100,0,0
S4967,200,0,0
S4968,100,0,1
S4969,100,0,0
S4970,300,0,1
S4971,100,0,0
S4972,100,0,0
S4973,100,0,0
S4974,200,0,0
S4975,300,0,0
S4976,300,0,1
S4977,100,0,0
S4978,0,0,0
S4979,300,0,0
S4980,300,0,0
S4981,100,0,0
S4982,300,0,1
S4983,100,0,1
S4984,200,0,0
S4985,200,0,1
S4986,0,0,0
S4987,0,0,0
S4988,300,0,0
S4989,100,0,0
S4990,0,0,0
S4991,200,0,0
S4992,200,0,0
S4993,200,0,1
S4994,0,0,0
S4995,0,0,0
S4996,300,0,0
S4997,300,0,0
S4998,300,0,0
S4999,200,0,1
S5000,0,0,0
S5001,0,0,0
S5002,300,0,0
S5003,0,0,0
S5004,0,0,0
S5005,300,0,1
S5006,200,0,0
S5007,200,0,0
S5008,200,0,1
S5009,0,0,0
S5010,100,0,1
S5011,300,0,1
S5012,100,0,0
S5013,300,0,1
S5014,200,0,0
S5015,0,0,0
S5016,100,0,0
S5017,0,0,0
S5018,300,0,0
S5019,200,0,0
S5020,200,0,0
S5021,100,0,0
S5022,200,0,0
S5023,100,0,0
S5024,0,0,0
S5025,200,0,1
S5026,100,0,0
S5027,300,0,0
S5028,100,0,0
S5029,300,0,0
S5030,300,0,0
S5031,100,0,0
S5032,300,0,0
S5033,100,0,1
S5034,300,0,0
S5035,200,1,1
S5036,0,0,0
S5037,300,0,0
S5038,0,0,0
S5039,300,0,1
S5040,0,0,0
S5041,300,0,0
S5042,100,0,1
S5043,200,0,1
S5044,0,0,0
S5045,200,0,0
S5046,100,0,0
S5047,300,0,0
S5048,100,0,1
S5049,300,0,1
S5050,200,1,0
S5051,200,0,0
S5052,0,0,0
S5053,0,0,0
S5054,100,0,0
S5055,300,0,0
S5056,200,0,0
S5057,0,0,0
S5058,100,0,1
S5059,0,0,0
S5060,200,0,0
S5061,0,0,0
S5062,300,0,0
S5063,300,0,0
S5064,0,0,0
S5065,300,0,0
S5066,100,0,0
S5067,200,0,0
S5068,100,0,1
S5069,0,0,0
S5070,0,0,0
S5071,100,0,1
S5072,100,0,1
S5073,0,0,0
S5074,300,0,1
S5075,100,0,1
S5076,200,0,0
S5077,100,0,1
S5078,100,0,1
S5079,100,0,1
S5080,200,0,1
S5081,300,0,1
S5082,0,0,0
S5083,0,0,0
S5084,100,0,0
S5085,200,0,0
S5086,300,0,0
S5087,100,0,1
S5088,200,0,1
S5089,200,0,0
S5090,100,0,0
S5091,200,0,1
S5092,300,0,0
S5093,300,0,1
S5094,300,0,1
S5095,0,0,0
S5096,100,0,0
S5097,0,0,0
S5098,200,0,1
S5099,0,0,0
S5100,0,0,0
S5101,100,0,0
S5102,100,0,0
S5103,200,0,1
S5104,200,0,0
S5105,100,0,0
S5106,100,0,1
S5107,100,0,1
S5108,0,0,0
S5109,200,0,1
S5110,100,0,0
S5111,200,0,0
S5112,0,0,0
S5113,0,0,0
S5114,200,1,1
S5115,0,0,0
S5116,300,0,0
S5117,300,0,1
S5118,0,0,0
S5119,0,0,0
S5120,200,0,1
S5121,200,0,1
S5122,200,1,0
S5123,100,0,1
S5124,300,0,1
S5125,100,0,1
S5126,300,0,0
S5127,100,0,0
S5128,100,0,0
S5129,200,1,0
S5130,300,0,0
S5131,100,0,0
S5132,300,0,0
S5133,300,0,0
S5134,100,0,0
S5135,300,1,1
S5136,200,0,0
S5137,200,0,0
S5138,300,0,0
S5139,300,0,1
S5140,100,1,0
S5141,0,0,0
S5142,300,0,1
S5143,300,0,0
S5144,100,0,1
S5145,300,0,0
S5146,300,0,1
S5147,0,0,0
S5148,0,0,0
S5149,100,0,1
S5150,300,0,0
S5151,0,0,0
S5152,300,0,1
S5153,0,0,0
S5154,300,0,0
S5155,0,0,0
S5156,100,0,0
S5157,300,0,0
S5158,200,0,0
S5159,100,0,1
S5160,300,0,0
S5161,200,0,0
S5162,300,0,0
S5163,300,0,0
S5164,300,0,1
S5165,300,1,0
S5166,100,0,1
S5167,200,0,0
S5168,0,0,0
S5169,200,0,0
S5170,200,0,0
S5171,300,0,0
S5172,200,0,0
S5173,300,1,0
S5174,100,0,1
S5175,100,0,1
S5176,200,0,0
S5177,300,0,0
S5178,200,0,0
S5179,100,0,1
S5180,200,0,0
S5181,0,0,0
S5182,200,0,1
S5183,0,0,0
S5184,0,0,0
S5185,0,0,0
S5186,100,0,0
S5187,300,0,0
S5188,200,0,0
S5189,100,0,1
S5190,200,1,0
S5191,100,0,1
S5192,200,0,0
S5193,200,0,0
S5194,100,0,0
S5195,200,1,0
S5196,300,0,1
S5197,200,0,1
S5198,200,1,0
S5199,0,0,0
S5200,300,0,0
S5201,0,0,0
S5202,100,0,0
S5203,100,0,0
S5204,100,0,1
S5205,300,0,1
S5206,200,0,1
S5207,300,0,0
S5208,300,1,0
S5209,0,0,0
S5210,200,0,0
S5211,100,0,0
S5212,0,0,0
S5213,100,0,0
S5214,300,0,0
S5215,100,0,0
S5216,300,0,0
S5217,100,0,1
S5218,200,0,0
S5219,200,0,0
S5220,300,0,0
S5221,100,0,0
S5222,100,0,0
S5223,0,0,0
S5224,0,0,0
S5225,0,0,0
S5226,200,0,1
S5227,0,0,0
S5228,300,0,0
S5229,300,0,0
S5230,100,0,0
S5231,200,0,0
S5232,100,0,1
S5233,0,0,0
S5234,300,1,1
S5235,0,0,0
S5236,100,0,0
S5237,200,0,1
S5238,0,0,0
S5239,300,1,0
S5240,200,0,0
S5241,0,0,0
S5242,100,0,0
S5243,300,0,1
S5244,200,0,0
S5245,0,0,0
S5246,300,0,0
S5247,100,0,1
S5248,200,0,0
S5249,300,0,0
S5250,200,0,1
S5251,100,0,1
S5252,0,0,0
S5253,200,0,0
S5254,0,0,0
S5255,0,0,0
S5256,100,0,1
S5257,100,0,1
S5258,200,0,1
S5259,0,0,0
S5260,0,0,0
S5261,100,0,0
S5262,200,0,0
S5263,0,0,0
S5264,300,0,1
S5265,300,0,1
S5266,100,0,0
S5267,300,0,0
S5268,100,0,0
S5269,200,0,0
S5270,0,0,0
S5271,100,0,0
S5272,0,0,0
S5273,100,0,0
S5274,200,0,0
S5275,300,0,0
S5276,300,0,1
S5277,200,0,0
S5278,0,0,0
S5279,200,0,0
S5280,200,0,1
S5281,300,0,0
S5282,100,0,0
S5283,200,0,0
S5284,0,0,0
S5285,0,0,0
S5286,300,0,0
S5287,100,0,1
S5288,0,0,0
S5289,100,0,0
S5290,0,0,0
S5291,300,0,1
S5292,0,0,0
S5293,300,0,0
S5294,200,1,0
S5295,200,1,0
S5296,300,0,0
S5297,300,0,0
S5298,200,0,1
S5299,0,0,0
S5300,200,0,0
S5301,100,0,0
S5302,200,0,0
S5303,0,0,0
S5304,200,0,0
S5305,0,0,0
S5306,100,0,0
S5307,100,0,1
S5308,300,0,1
S5309,300,0,0
S5310,300,0,0
S5311,200,0,0
S5312,200,0,0
S5313,100,0,0
S5314,100,0,0
S5315,100,0,1
S5316,200,0,0
S5317,0,0,0
S5318,200,0,0
S5319,300,0,0
S5320,200,0,0
S5321,200,0,1
S5322,0,0,0
S5323,200,0,1
S5324,300,0,0
S5325,200,1,0
S5326,100,0,0
S5327,300,0,0
S5328,200,0,0
S5329,300,0,0
S5330,300,1,0
S5331,0,0,0
S5332,100,0,1
S5333,200,0,0
S5334,0,0,0
S5335,300,0,1
S5336,200,0,0
S5337,0,0,0
S5338,100,0,0
S5339,300,1,1
S5340,100,0,0
S5341,0,0,0
S5342,300,0,0
S5343,100,0,1
S5344,100,0,1
S5345,300,0,0
S5346,200,0,1
S5347,0,0,0
S5348,100,0,0
S5349,100,0,0
S5350,100,0,0
S5351,100,0,0
S5352,100,0,0
S5353,300,0,0
S5354,300,0,0
S5355,0,0,0
S5356,300,0,0
S5357,200,0,0
S5358,300,0,0
S5359,200,0,1
S5360,300,0,0
S5361,200,0,0
S5362,100,0,0
S5363,0,0,0
S5364,200,0,0
S5365,100,0,0
S5366,0,0,0
S5367,200,0,0
S5368,300,0,0
S5369,300,0,0
S5370,200,0,1
S5371,300,0,0
S5372,200,0,0
S5373,0,0,0
S5374,200,0,0
S5375,0,0,0
S5376,100,0,1
S5377,200,0,0
S5378,200,0,0
S5379,0,0,0
S5380,100,0,0
S5381,100,0,0
S5382,100,0,0
S5383,100,0,1
S5384,200,0,1
S5385,0,0,0
S5386,300,0,0
S5387,0,0,0
S5388,300,0,1
S5389,300,0,0
S5390,100,0,1
S5391,200,0,0
S5392,300,0,0
S5393,300,0,0
S5394,200,0,0
S5395,200,0,1
S5396,300,0,0
S5397,200,0,0
S5398,0,0,0
S5399,100,0,1
S5400,0,0,0
S5401,300,0,0
S5402,200,0,1
S5403,0,0,0
S5404,0,0,0
S5405,300,0,0
S5406,300,0,0
S5407,100,0,0
S5408,0,0,0
S5409,100,0,1
S5410,300,0,0
S5411,300,0,1
S5412,100,0,1
S5413,200,0,0
S5414,300,0,0
S5415,300,0,0
S5416,0,0,0
S5417,100,0,0
S5418,100,0,0
S5419,0,0,0
S5420,0,0,0
S5421,200,0,0
S5422,300,0,0
S5423,0,0,0
S5424,200,0,0
S5425,200,0,0
S5426,100,0,0
S5427,100,0,0
S5428,100,0,0
S5429,200,0,1
S5430,300,0,0
S5431,300,0,0
S5432,200,0,0
S5433,0,0,0
S5434,300,0,0
S5435,300,0,0
S5436,300,0,1
S5437,200,0,0
S5438,0,0,0
S5439,100,0,0
S5440,200,0,0
S5441,200,0,1
S5442,0,0,0
S5443,300,0,0
S5444,200,0,1
S5445,300,0,0
S5446,100,0,0
S5447,100,0,0
S5448,0,0,0
S5449,200,0,1
S5450,200,0,1
S5451,200,0,0
S5452,200,0,0
S5453,200,0,1
S5454,100,0,1
S5455,200,0,0
S5456,0,0,0
S5457,200,0,0
S5458,300,0,0
S5459,100,0,1
S5460,100,0,0
S5461,300,0,1
S5462,200,0,0
S5463,0,0,0
S5464,0,0,0
S5465,100,0,0
S5466,200,0,0
S5467,0,0,0
S5468,100,0,0
S5469,0,0,0
S5470,0,0,0
S5471,100,0,1
S5472,0,0,0
S5473,100,0,0
S5474,200,0,1
S5475,300,0,0
S5476,0,0,0
S5477,0,0,0
S5478,0,0,0
S5479,300,0,0
S5480,200,0,0
S5481,300,0,1
S5482,0,0,0
S5483,200,0,0
S5484,200,0,0
S5485,300,0,0
S5486,200,0,0
S5487,200,0,0
S5488,100,0,0
S5489,200,0,1
S5490,0,0,0
S5491,0,0,0
S5492,100,0,0
S5493,300,0,0
S5494,0,0,0
S5495,300,0,0
S5496,200,0,0
S5497,100,0,0
S5498,200,0,0
S5499,100,1,0
S5500,0,0,0
S5501,100,0,1
S5502,300,0,1
S5503,200,0,1
S5504,0,0,0
S5505,100,0,0
S5506,300,0,0
S5507,200,0,0
S5508,0,0,0
S5509,100,0,0
S5510,0,0,0
S5511,300,0,0
S5512,200,0,0
S5513,300,0,1
S5514,0,0,0
S5515,100,0,0
S5516,100,0,1
S5517,200,0,0
S5518,200,0,0
S5519,200,0,0
S5520,100,0,0
S5521,100,0,1
S5522,200,0,0
S5523,200,0,0
S5524,300,0,0
S5525,200,0,0
S5526,100,0,1
S5527,0,0,0
S5528,200,0,1
S5529,0,0,0
S5530,100,0,1
S5531,300,0,0
S5532,0,0,0
S5533,100,0,0
S5534,100,0,0
S5535,0,0,0
S5536,100,0,1
S5537,300,0,0
S5538,200,1,0
S5539,0,0,0
S5540,100,1,0
S5541,200,0,0
S5542,200,0,1
S5543,200,0,1
S5544,100,0,0
S5545,0,0,0
S5546,200,0,0
S5547,0,0,0
S5548,0,0,0
S5549,0,0,0
S5550,0,0,0
S5551,300,0,0
S5552,0,0,0
S5553,300,0,0
S5554,300,0,0
S5555,0,0,0
S5556,200,0,0
S5557,300,0,0
S5558,300,0,0
S5559,300,0,0
S5560,200,1,1
S5561,0,0,0
S5562,200,0,1
S5563,0,0,0
S5564,100,0,0
S5565,0,0,0
S5566,300,0,1
S5567,300,0,0
S5568,200,0,0
S5569,100,0,0
S5570,100,0,1
S5571,0,0,0
S5572,100,0,0
S5573,100,0,0
S5574,0,0,0
S5575,0,0,0
S5576,200,0,0
S5577,0,0,0
S5578,300,0,0
S5579,100,0,0
S5580,100,0,0
S5581,0,0,0
S5582,300,1,0
S5583,0,0,0
S5584,100,0,0
S5585,100,0,0
S5586,100,0,1
S5587,100,0,0
S5588,0,0,0
S5589,0,0,0
S5590,300,0,0
S5591,200,0,0
S5592,200,0,1
S5593,300,0,0
S5594,100,0,0
S5595,0,0,0
S5596,0,0,0
S5597,100,0,0
S5598,200,0,0
S5599,0,0,0
S5600,0,0,0
S5601,200,0,0
S5602,200,0,0
S5603,0,0,0
S5604,100,0,0
S5605,200,0,1
S5606,100,0,1
S5607,0,0,0
S5608,200,0,0
S5609,100,0,0
S5610,100,0,0
S5611,200,0,0
S5612,100,0,1
S5613,0,0,0
S5614,300,0,1
S5615,100,0,1
S5616,300,0,0
S5617,0,0,0
S5618,200,0,0
S5619,200,0,1
S5620,300,0,0
S5621,200,0,0
S5622,0,0,0
S5623,300,0,0
S5624,200,0,0
S5625,300,0,1
S5626,0,0,0
S5627,100,0,1
S5628,300,0,0
S5629,0,0,0
S5630,0,0,0
S5631,200,0,0
S5632,100,0,0
S5633,200,1,0
S5634,300,0,0
S5635,300,0,0
S5636,200,0,1
S5637,200,0,0
S5638,0,0,0
S5639,200,0,1
S5640,0,0,0
S5641,100,0,0
S5642,0,0,0
S5643,300,0,1
S5644,300,0,0
S5645,0,0,0
S5646,0,0,0
S5647,0,0,0
S5648,100,0,0
S5649,300,0,0
S5650,300,0,0
S5651,0,0,0
S5652,300,0,0
S5653,0,0,0
S5654,300,0,0
S5655,100,0,0
S5656,300,0,0
S5657,200,0,1
S5658,200,0,0
S5659,200,0,1
S5660,200,0,0
S5661,200,1,0
S5662,0,0,0
S5663,0,0,0
S5664,300,0,0
S5665,300,0,1
S5666,0,0,0
S5667,100,0,0
S5668,200,0,0
S5669,100,0,1
S5670,0,0,0
S5671,300,0,0
S5672,200,0,0
S5673,0,0,0
S5674,300,0,0
S5675,0,0,0
S5676,200,0,1
S5677,200,0,0
S5678,300,0,0
S5679,200,1,0
S5680,200,0,0
S5681,200,0,0
S5682,0,0,0
S5683,200,0,1
S5684,0,0,0
S5685,300,0,0
S5686,300,0,0
